doc_id,title,feed,rank,rec_id,rec_title,rec_feed,cosine,same_topic
147,豆包输入法 - 免费清爽无广告的手机电脑输入法！AI 语音识别超准确 (中英混输顺滑),异次元软件世界,1,168,Escrcpy - 免费开源！电脑控制安卓手机的投屏工具 (屏幕镜像 / 无线 / AI 自动化 / 录屏),异次元软件世界,0.5989,1
147,豆包输入法 - 免费清爽无广告的手机电脑输入法！AI 语音识别超准确 (中英混输顺滑),异次元软件世界,2,148,Synctrain - 哭死！多年来 Syncthing 最大缺点终于解决了 (更好用的 iOS / Mac 同步网盘),异次元软件世界,0.5902,1
147,豆包输入法 - 免费清爽无广告的手机电脑输入法！AI 语音识别超准确 (中英混输顺滑),异次元软件世界,3,169,原价 $60 的“沉浸式听书”应用 Aurader，现免费领终身会员 (iOS),异次元软件世界,0.539,1
147,豆包输入法 - 免费清爽无广告的手机电脑输入法！AI 语音识别超准确 (中英混输顺滑),异次元软件世界,4,174,TreeSize - 用“上帝视角”找出霸占硬盘空间的大文件！好用免费扫描清理垃圾工具,异次元软件世界,0.5154,1
147,豆包输入法 - 免费清爽无广告的手机电脑输入法！AI 语音识别超准确 (中英混输顺滑),异次元软件世界,5,155,HandBrake 官方绿色中文版 - 开源免费视频格式转换/压缩转码压制工具 (跨平台),异次元软件世界,0.4902,1
148,Synctrain - 哭死！多年来 Syncthing 最大缺点终于解决了 (更好用的 iOS / Mac 同步网盘),异次元软件世界,1,161,免费自建密码库！新手 1Panel 简单部署 Bitwarden 服务器教程 (开源替代 1Password),异次元软件世界,0.7649,1
148,Synctrain - 哭死！多年来 Syncthing 最大缺点终于解决了 (更好用的 iOS / Mac 同步网盘),异次元软件世界,2,163,Transmission - 清爽开源 BT 下载工具，多年迎来大更新 (支持 NAS 部署 / 边下边播),异次元软件世界,0.6656,1
148,Synctrain - 哭死！多年来 Syncthing 最大缺点终于解决了 (更好用的 iOS / Mac 同步网盘),异次元软件世界,3,155,HandBrake 官方绿色中文版 - 开源免费视频格式转换/压缩转码压制工具 (跨平台),异次元软件世界,0.6607,1
148,Synctrain - 哭死！多年来 Syncthing 最大缺点终于解决了 (更好用的 iOS / Mac 同步网盘),异次元软件世界,4,147,豆包输入法 - 免费清爽无广告的手机电脑输入法！AI 语音识别超准确 (中英混输顺滑),异次元软件世界,0.5902,1
148,Synctrain - 哭死！多年来 Syncthing 最大缺点终于解决了 (更好用的 iOS / Mac 同步网盘),异次元软件世界,5,174,TreeSize - 用“上帝视角”找出霸占硬盘空间的大文件！好用免费扫描清理垃圾工具,异次元软件世界,0.5807,1
149,RackNerd 性价比 VPS 服务器特价促销中！终身续费同价！,异次元软件世界,1,146,VMRack 打折！高速低价 CN2 GIA 三网精品优化线路 VPS 服务器 (美国原生 IP),异次元软件世界,0.8991,1
149,RackNerd 性价比 VPS 服务器特价促销中！终身续费同价！,异次元软件世界,2,150,手慢无！DMIT 高端 CN2 GIA 三网优化线路 VPS 服务器 (国内快又稳！比瓦工更好),异次元软件世界,0.8744,1
149,RackNerd 性价比 VPS 服务器特价促销中！终身续费同价！,异次元软件世界,3,153,免安装！免费玩 OpenClaw！盘点全网白菜价的一键部署“龙虾”服务器 (送 Token 额度),异次元软件世界,0.6651,1
149,RackNerd 性价比 VPS 服务器特价促销中！终身续费同价！,异次元软件世界,4,162,超简单 “一键安装 1Panel 面板” 教程 (VPS 云服务器必备),异次元软件世界,0.5896,1
149,RackNerd 性价比 VPS 服务器特价促销中！终身续费同价！,异次元软件世界,5,212,前任天堂销售主管分析NS2价格必然会遭遇上涨的原因,CNBeta,0.3436,0
150,手慢无！DMIT 高端 CN2 GIA 三网优化线路 VPS 服务器 (国内快又稳！比瓦工更好),异次元软件世界,1,146,VMRack 打折！高速低价 CN2 GIA 三网精品优化线路 VPS 服务器 (美国原生 IP),异次元软件世界,0.9755,1
150,手慢无！DMIT 高端 CN2 GIA 三网优化线路 VPS 服务器 (国内快又稳！比瓦工更好),异次元软件世界,2,149,RackNerd 性价比 VPS 服务器特价促销中！终身续费同价！,异次元软件世界,0.8744,1
150,手慢无！DMIT 高端 CN2 GIA 三网优化线路 VPS 服务器 (国内快又稳！比瓦工更好),异次元软件世界,3,153,免安装！免费玩 OpenClaw！盘点全网白菜价的一键部署“龙虾”服务器 (送 Token 额度),异次元软件世界,0.6726,1
150,手慢无！DMIT 高端 CN2 GIA 三网优化线路 VPS 服务器 (国内快又稳！比瓦工更好),异次元软件世界,4,162,超简单 “一键安装 1Panel 面板” 教程 (VPS 云服务器必备),异次元软件世界,0.4871,1
150,手慢无！DMIT 高端 CN2 GIA 三网优化线路 VPS 服务器 (国内快又稳！比瓦工更好),异次元软件世界,5,164,Bundlehunt 2026 Mac 软件促销包上架：39 款终身激活码打折自选,异次元软件世界,0.2038,1
151,Windows 11 26H1 最新官方正式版 ISO 镜像下载 (微软 MSDN 原版系统 / 网盘 BT 地址),异次元软件世界,1,173,经典续命！Windows 7 最终“究极整合版” 2026.1 镜像 (集成至今全部更新补丁),异次元软件世界,0.9831,1
151,Windows 11 26H1 最新官方正式版 ISO 镜像下载 (微软 MSDN 原版系统 / 网盘 BT 地址),异次元软件世界,2,157,最新 Windows 11 ARM 系统原版 ISO 镜像下载 - 支持苹果 M 芯片 Mac 安装 (PD 虚拟机),异次元软件世界,0.748,1
151,Windows 11 26H1 最新官方正式版 ISO 镜像下载 (微软 MSDN 原版系统 / 网盘 BT 地址),异次元软件世界,3,160,超经典 Win XP 壁纸 2026 全新重制版！蓝天白云与 Win11 完美融合 (暗色/亮色),异次元软件世界,0.526,1
151,Windows 11 26H1 最新官方正式版 ISO 镜像下载 (微软 MSDN 原版系统 / 网盘 BT 地址),异次元软件世界,4,134,Skill限速怎么办？OpenClaw官宣和火山引擎共建ClawHub中国镜像站,雷锋网,0.4365,1
151,Windows 11 26H1 最新官方正式版 ISO 镜像下载 (微软 MSDN 原版系统 / 网盘 BT 地址),异次元软件世界,5,167,115 网盘会员 “8 年卡 VIP” 限时大优惠 - 送不限速 40TB 空间 + 离线下载,异次元软件世界,0.3241,1
152,微信官方推“龙虾” 插件 ClawBot！连接 OpenClaw，秒变 AI 好友,异次元软件世界,1,22,大翻脸！Anthropic 封杀 OpenClaw，龙虾之父：说服失败,爱范儿,0.5255,0
152,微信官方推“龙虾” 插件 ClawBot！连接 OpenClaw，秒变 AI 好友,异次元软件世界,2,156,终于来了！Chrome 原生垂直标签栏，开启方法超简单 (免装插件),异次元软件世界,0.4864,1
152,微信官方推“龙虾” 插件 ClawBot！连接 OpenClaw，秒变 AI 好友,异次元软件世界,3,165,一杯奶茶钱！阿里云“包月”畅用多款 AI 模型！跑 OpenClaw 任务、写代码再也不心疼,异次元软件世界,0.4695,0
152,微信官方推“龙虾” 插件 ClawBot！连接 OpenClaw，秒变 AI 好友,异次元软件世界,4,153,免安装！免费玩 OpenClaw！盘点全网白菜价的一键部署“龙虾”服务器 (送 Token 额度),异次元软件世界,0.4666,1
152,微信官方推“龙虾” 插件 ClawBot！连接 OpenClaw，秒变 AI 好友,异次元软件世界,5,70,蚂蚁集团与清华大学联合开源 ClawAegis，面向 OpenClaw 智能体的安全防御插件,开源中国,0.4385,0
153,免安装！免费玩 OpenClaw！盘点全网白菜价的一键部署“龙虾”服务器 (送 Token 额度),异次元软件世界,1,146,VMRack 打折！高速低价 CN2 GIA 三网精品优化线路 VPS 服务器 (美国原生 IP),异次元软件世界,0.6876,1
153,免安装！免费玩 OpenClaw！盘点全网白菜价的一键部署“龙虾”服务器 (送 Token 额度),异次元软件世界,2,162,超简单 “一键安装 1Panel 面板” 教程 (VPS 云服务器必备),异次元软件世界,0.6739,1
153,免安装！免费玩 OpenClaw！盘点全网白菜价的一键部署“龙虾”服务器 (送 Token 额度),异次元软件世界,3,150,手慢无！DMIT 高端 CN2 GIA 三网优化线路 VPS 服务器 (国内快又稳！比瓦工更好),异次元软件世界,0.6726,1
153,免安装！免费玩 OpenClaw！盘点全网白菜价的一键部署“龙虾”服务器 (送 Token 额度),异次元软件世界,4,149,RackNerd 性价比 VPS 服务器特价促销中！终身续费同价！,异次元软件世界,0.6651,1
153,免安装！免费玩 OpenClaw！盘点全网白菜价的一键部署“龙虾”服务器 (送 Token 额度),异次元软件世界,5,165,一杯奶茶钱！阿里云“包月”畅用多款 AI 模型！跑 OpenClaw 任务、写代码再也不心疼,异次元软件世界,0.6328,0
154,复旦团队研发“切问学术 AI”上线（赠送100个5 折兑换码名额）,异次元软件世界,1,172,新年 31 款正版软件 5 折起！Bartender / XYplorer / Fences / Downie 等…,异次元软件世界,0.6145,1
154,复旦团队研发“切问学术 AI”上线（赠送100个5 折兑换码名额）,异次元软件世界,2,169,原价 $60 的“沉浸式听书”应用 Aurader，现免费领终身会员 (iOS),异次元软件世界,0.5323,1
154,复旦团队研发“切问学术 AI”上线（赠送100个5 折兑换码名额）,异次元软件世界,3,164,Bundlehunt 2026 Mac 软件促销包上架：39 款终身激活码打折自选,异次元软件世界,0.4392,1
154,复旦团队研发“切问学术 AI”上线（赠送100个5 折兑换码名额）,异次元软件世界,4,152,微信官方推“龙虾” 插件 ClawBot！连接 OpenClaw，秒变 AI 好友,异次元软件世界,0.4337,1
154,复旦团队研发“切问学术 AI”上线（赠送100个5 折兑换码名额）,异次元软件世界,5,159,100+ 款正版软件打折！Eagle / Xmind / Typora / UPDF 等你来选…,异次元软件世界,0.4247,1
155,HandBrake 官方绿色中文版 - 开源免费视频格式转换/压缩转码压制工具 (跨平台),异次元软件世界,1,163,Transmission - 清爽开源 BT 下载工具，多年迎来大更新 (支持 NAS 部署 / 边下边播),异次元软件世界,0.7293,1
155,HandBrake 官方绿色中文版 - 开源免费视频格式转换/压缩转码压制工具 (跨平台),异次元软件世界,2,148,Synctrain - 哭死！多年来 Syncthing 最大缺点终于解决了 (更好用的 iOS / Mac 同步网盘),异次元软件世界,0.6607,1
155,HandBrake 官方绿色中文版 - 开源免费视频格式转换/压缩转码压制工具 (跨平台),异次元软件世界,3,166,网易爆米花 - 免费将网盘打造成影视库播放器 (自动刮削电影海报墙 / 直连网盘 / HDR),异次元软件世界,0.6285,1
155,HandBrake 官方绿色中文版 - 开源免费视频格式转换/压缩转码压制工具 (跨平台),异次元软件世界,4,171,快到离谱！voidImageViewer 比图片还小的免费“极速看图”神器 (出自 Everything 团队),异次元软件世界,0.5893,1
155,HandBrake 官方绿色中文版 - 开源免费视频格式转换/压缩转码压制工具 (跨平台),异次元软件世界,5,174,TreeSize - 用“上帝视角”找出霸占硬盘空间的大文件！好用免费扫描清理垃圾工具,异次元软件世界,0.5097,1
156,终于来了！Chrome 原生垂直标签栏，开启方法超简单 (免装插件),异次元软件世界,1,152,微信官方推“龙虾” 插件 ClawBot！连接 OpenClaw，秒变 AI 好友,异次元软件世界,0.4864,1
156,终于来了！Chrome 原生垂直标签栏，开启方法超简单 (免装插件),异次元软件世界,2,87,HarfBuzz 14.0 发布,开源中国,0.4664,0
156,终于来了！Chrome 原生垂直标签栏，开启方法超简单 (免装插件),异次元软件世界,3,161,免费自建密码库！新手 1Panel 简单部署 Bitwarden 服务器教程 (开源替代 1Password),异次元软件世界,0.3607,1
156,终于来了！Chrome 原生垂直标签栏，开启方法超简单 (免装插件),异次元软件世界,4,154,复旦团队研发“切问学术 AI”上线（赠送100个5 折兑换码名额）,异次元软件世界,0.3274,1
156,终于来了！Chrome 原生垂直标签栏，开启方法超简单 (免装插件),异次元软件世界,5,162,超简单 “一键安装 1Panel 面板” 教程 (VPS 云服务器必备),异次元软件世界,0.3162,1
157,最新 Windows 11 ARM 系统原版 ISO 镜像下载 - 支持苹果 M 芯片 Mac 安装 (PD 虚拟机),异次元软件世界,1,151,Windows 11 26H1 最新官方正式版 ISO 镜像下载 (微软 MSDN 原版系统 / 网盘 BT 地址),异次元软件世界,0.748,1
157,最新 Windows 11 ARM 系统原版 ISO 镜像下载 - 支持苹果 M 芯片 Mac 安装 (PD 虚拟机),异次元软件世界,2,173,经典续命！Windows 7 最终“究极整合版” 2026.1 镜像 (集成至今全部更新补丁),异次元软件世界,0.704,1
157,最新 Windows 11 ARM 系统原版 ISO 镜像下载 - 支持苹果 M 芯片 Mac 安装 (PD 虚拟机),异次元软件世界,3,37,苹果 50 年，什么都被抄走了，除了这一样,爱范儿,0.5694,0
157,最新 Windows 11 ARM 系统原版 ISO 镜像下载 - 支持苹果 M 芯片 Mac 安装 (PD 虚拟机),异次元软件世界,4,160,超经典 Win XP 壁纸 2026 全新重制版！蓝天白云与 Win11 完美融合 (暗色/亮色),异次元软件世界,0.4336,1
157,最新 Windows 11 ARM 系统原版 ISO 镜像下载 - 支持苹果 M 芯片 Mac 安装 (PD 虚拟机),异次元软件世界,5,163,Transmission - 清爽开源 BT 下载工具，多年迎来大更新 (支持 NAS 部署 / 边下边播),异次元软件世界,0.3897,1
158,年度低价！很少打折的 Eagle 价格沦陷了~ 超好用图片素材收集整理软件,异次元软件世界,1,171,快到离谱！voidImageViewer 比图片还小的免费“极速看图”神器 (出自 Everything 团队),异次元软件世界,0.8373,1
158,年度低价！很少打折的 Eagle 价格沦陷了~ 超好用图片素材收集整理软件,异次元软件世界,2,160,超经典 Win XP 壁纸 2026 全新重制版！蓝天白云与 Win11 完美融合 (暗色/亮色),异次元软件世界,0.713,1
158,年度低价！很少打折的 Eagle 价格沦陷了~ 超好用图片素材收集整理软件,异次元软件世界,3,145,Quicker - 让效率起飞的 Windows “超级外挂” (快速启动 / 快捷指令 / 鼠标增强),异次元软件世界,0.4922,1
158,年度低价！很少打折的 Eagle 价格沦陷了~ 超好用图片素材收集整理软件,异次元软件世界,4,159,100+ 款正版软件打折！Eagle / Xmind / Typora / UPDF 等你来选…,异次元软件世界,0.4574,1
158,年度低价！很少打折的 Eagle 价格沦陷了~ 超好用图片素材收集整理软件,异次元软件世界,5,155,HandBrake 官方绿色中文版 - 开源免费视频格式转换/压缩转码压制工具 (跨平台),异次元软件世界,0.3737,1
159,100+ 款正版软件打折！Eagle / Xmind / Typora / UPDF 等你来选…,异次元软件世界,1,172,新年 31 款正版软件 5 折起！Bartender / XYplorer / Fences / Downie 等…,异次元软件世界,0.8443,1
